Source,Target,Weight
inui_toko,NaSera2434,0.0665
inui_toko,LeeOn2434,0.0052
Ange_Katrina_,Lize_Helesta,0.4887
Ange_Katrina_,333akina,0.1515
Ange_Katrina_,manami_aizono,0.196
Ange_Katrina_,lulu_suzuhara,0.0313
Ange_Katrina_,MahiroYukishiro,0.2052
Ange_Katrina_,Ex_Albio,0.3038
Ange_Katrina_,Levi_E_2434,0.2412
Ange_Katrina_,Hayama_Marin,0.1824
Ange_Katrina_,Nui_Sociere,0.2391
Ange_Katrina_,Hakase_Fuyuki,0.3201
Ange_Katrina_,H_KAGAMI2434,0.1895
Ange_Katrina_,rena_yorumi,0.369
Ange_Katrina_,ars_almal,0.2311
Ange_Katrina_,AibaUiha,0.3487
Ange_Katrina_,amamiya_kokoro,0.2536
Ange_Katrina_,Eli_Conifer,0.22
Ange_Katrina_,ratna_petit,0.2188
Ange_Katrina_,SouHayase,0.2743
Ange_Katrina_,sukosuko_sukoya,0.3574
Ange_Katrina_,ShellinBurgundy,0.286
Ange_Katrina_,FumiVirtual,0.2318
Ange_Katrina_,Sara_Hoshikawa,0.1798
Ange_Katrina_,Karuta_Yamagami,0.2193
Ange_Katrina_,emma_august_,0.1829
Ange_Katrina_,Luis_Cammy,0.1968
Ange_Katrina_,matsukai_mao,0.215
Ange_Katrina_,Fuwa_Minato,0.1207
Ange_Katrina_,Tomoe_Shirayuki,0.319
Ange_Katrina_,Gwelu_os_gar,0.3402
Ange_Katrina_,mashiro2434,0.2882
Ange_Katrina_,Naraka_2434,0.2694
Ange_Katrina_,kurusu72me,0.2162
Ange_Katrina_,furen_2434,0.3736
Ange_Katrina_,honmono_ibrahim,0.2282
Ange_Katrina_,kei_nagao2434,0.1767
Ange_Katrina_,1O46V,0.2089
Ange_Katrina_,Kaida_Haru,0.1499
Ange_Katrina_,kirame_2434,0.1989
Ange_Katrina_,meiro_oO,0.0062
Ange_Katrina_,Akane_Asahina__,0.1661
Ange_Katrina_,Suo_Sango,0.308
Ange_Katrina_,kohaku_todo,0.1377
Ange_Katrina_,Hisui_Kitakoji,0.2049
Ange_Katrina_,Chigusa_24zono,0.3358
Ange_Katrina_,AXIA_96NE,0.2398
Ange_Katrina_,Lauren_iroas,0.2349
Ange_Katrina_,Leos_Vincent,0.2051
Ange_Katrina_,oliverD_23,0.1781
Ange_Katrina_,Lain_Paterson,0.2736
Ange_Katrina_,Muyu_Amagase,0.1986
Ange_Katrina_,ponto_nei,0.2332
Ange_Katrina_,Yotsuha_Umise,0.2413
Ange_Katrina_,1000000lome,0.0646
Ange_Katrina_,KNTFR2434,0.1363
Ange_Katrina_,watarai_hibari,0.1136
Ange_Katrina_,Shikinagi_2434,0.119
Ange_Katrina_,SerAph_DazZ,0.1056
Ange_Katrina_,EliraPendora,0.0154
Ange_Katrina_,PomuRainpuff,0.0155
Ange_Katrina_,FinanaRyugu,0.0163
Ange_Katrina_,Selen_Tatsuki,0.0126
Ange_Katrina_,Rosemi_Lovelock,0.0169
Ange_Katrina_,Petra_Gurin,0.0189
Ange_Katrina_,EnnaAlouette,0.0122
Ange_Katrina_,NinaKosaka,0.0145
Ange_Katrina_,ReimuEndou,0.0174
Ange_Katrina_,MillieParfait,0.0139
Ange_Katrina_,ike_eveland,0.0048
Ange_Katrina_,Mysta_Rias,0.0045
Ange_Katrina_,Vox_Akuma,0.0054
Ange_Katrina_,luca_kaneshiro,0.0048
Ange_Katrina_,shu_yamino,0.0056
Ange_Katrina_,alban_knox,0.0062
Ange_Katrina_,Yugo_Asuma,0.0075
Ange_Katrina_,Fulgur_Ovid,0.009
Ange_Katrina_,sonny_brisko,0.006
Ange_Katrina_,uki_violeta,0.0056
Ange_Katrina_,KyoKanek0,0.0045
Ange_Katrina_,MariaMari0nette,0.0075
Ange_Katrina_,AsterArcadia,0.0052
Ange_Katrina_,AiaAmare,0.0102
Ange_Katrina_,RenZott0,0.0045
Ange_Katrina_,ScarleYonaguni,0.0087
Ange_Katrina_,riku_tazumi,0.0371
Ange_Katrina_,VTA_ANYCOLOR,0.04
Ange_Katrina_,Taka_Radjiman,0.0621
Ange_Katrina_,ZEA_Cornelia,0.0457
Ange_Katrina_,Hana_Macchia,0.0577
Ange_Katrina_,Rai_Galilei,0.0409
Ange_Katrina_,AmiciaMichella,0.049
Ange_Katrina_,MiyuOttavia,0.0442
Ange_Katrina_,RiksaDhirendra,0.0449
Ange_Katrina_,Azura_Cecillia,0.0353
Ange_Katrina_,Nara_Haramaung,0.0486
Ange_Katrina_,LaylaAlstro2434,0.0549
Ange_Katrina_,Etna_Crimson,0.0457
Ange_Katrina_,bobon_pranaja,0.0588
Ange_Katrina_,SiskaLeontyne,0.0468
Ange_Katrina_,NagisaArcinia,0.0433
Ange_Katrina_,DeremKado,0.0461
Ange_Katrina_,RezaAvanluna,0.0553
Ange_Katrina_,HyonaElatiora,0.0493
Ange_Katrina_,Xia_Ekavira,0.0495
Ange_Katrina_,MikaMelatika,0.0205
Ange_Katrina_,Wiffy2434,0.0032
Ange_Katrina_,YuyaShin2434,0.0072
Ange_Katrina_,SuhaMin2434,0.0419
Ange_Katrina_,Gaon2434,0.0569
Ange_Katrina_,KaenVtuber,0.0021
Ange_Katrina_,LOROU_vtuber,0.0023
Ange_Katrina_,HanChiho2434,0.0154
Ange_Katrina_,VtuberHakuRen,0.0039
Ange_Katrina_,NagiSo2434,0.0806
Ange_Katrina_,AraChae2434,0.0072
Ange_Katrina_,SiuLee2434,0.0082
Ange_Katrina_,BoraNun2434,0.0208
Ange_Katrina_,RayAkira2434,0.0644
Ange_Katrina_,RohaLee2434,0.0664
Ange_Katrina_,NariYang2434,0.135
Ange_Katrina_,HariRyu2434,0.0636
Ange_Katrina_,KiruShin2434,0.0071
Ange_Katrina_,JiyuOh2434,0.0807
Ange_Katrina_,Seffyna2434,0.1079
Ange_Katrina_,SongMia2434,0.0084
Ange_Katrina_,BanHada2434,0.0709
Ange_Katrina_,KoYami2434,0.0083
Ange_Katrina_,HaYun2434,0.1323
Ange_Katrina_,NaSera2434,0.0831
Ange_Katrina_,LeeOn2434,0.0058
Lize_Helesta,333akina,0.1261
Lize_Helesta,manami_aizono,0.2199
Lize_Helesta,lulu_suzuhara,0.0354
Lize_Helesta,MahiroYukishiro,0.2353
Lize_Helesta,Ex_Albio,0.2999
Lize_Helesta,Levi_E_2434,0.2663
Lize_Helesta,Hayama_Marin,0.2079
Lize_Helesta,Nui_Sociere,0.2855
Lize_Helesta,Hakase_Fuyuki,0.36
Lize_Helesta,H_KAGAMI2434,0.1652
Lize_Helesta,rena_yorumi,0.3916
Lize_Helesta,ars_almal,0.2526
Lize_Helesta,AibaUiha,0.3231
Lize_Helesta,amamiya_kokoro,0.2582
Lize_Helesta,Eli_Conifer,0.2488
Lize_Helesta,ratna_petit,0.2214
Lize_Helesta,SouHayase,0.2936
Lize_Helesta,sukosuko_sukoya,0.3201
Lize_Helesta,ShellinBurgundy,0.282
Lize_Helesta,FumiVirtual,0.2599
Lize_Helesta,Sara_Hoshikawa,0.1668
Lize_Helesta,Karuta_Yamagami,0.2482
Lize_Helesta,emma_august_,0.2041
Lize_Helesta,Luis_Cammy,0.2248
Lize_Helesta,matsukai_mao,0.239
Lize_Helesta,Fuwa_Minato,0.1016
Lize_Helesta,Tomoe_Shirayuki,0.3262
Lize_Helesta,Gwelu_os_gar,0.3095
Lize_Helesta,mashiro2434,0.2884
Lize_Helesta,Naraka_2434,0.2762
Lize_Helesta,kurusu72me,0.2477
Lize_Helesta,furen_2434,0.401
Lize_Helesta,honmono_ibrahim,0.1955
Lize_Helesta,kei_nagao2434,0.1467
Lize_Helesta,1O46V,0.1789
Lize_Helesta,Kaida_Haru,0.1242
Lize_Helesta,kirame_2434,0.2221
Lize_Helesta,meiro_oO,0.0068
Lize_Helesta,Akane_Asahina__,0.1873
Lize_Helesta,Suo_Sango,0.3341
Lize_Helesta,kohaku_todo,0.1555
Lize_Helesta,Hisui_Kitakoji,0.2288
Lize_Helesta,Chigusa_24zono,0.3528
Lize_Helesta,AXIA_96NE,0.21
Lize_Helesta,Lauren_iroas,0.2007
Lize_Helesta,Leos_Vincent,0.1874
Lize_Helesta,oliverD_23,0.1618
Lize_Helesta,Lain_Paterson,0.264
Lize_Helesta,Muyu_Amagase,0.214
Lize_Helesta,ponto_nei,0.2501
Lize_Helesta,Yotsuha_Umise,0.2345
Lize_Helesta,1000000lome,0.0604
Lize_Helesta,KNTFR2434,0.1282
Lize_Helesta,watarai_hibari,0.1025
Lize_Helesta,Shikinagi_2434,0.1077
Lize_Helesta,SerAph_DazZ,0.1004
Lize_Helesta,EliraPendora,0.0152
Lize_Helesta,PomuRainpuff,0.0146
Lize_Helesta,FinanaRyugu,0.0146
Lize_Helesta,Selen_Tatsuki,0.0125
Lize_Helesta,Rosemi_Lovelock,0.0157
Lize_Helesta,Petra_Gurin,0.018
Lize_Helesta,EnnaAlouette,0.0115
Lize_Helesta,NinaKosaka,0.0149
Lize_Helesta,ReimuEndou,0.0159
Lize_Helesta,MillieParfait,0.0137
Lize_Helesta,ike_eveland,0.0049
Lize_Helesta,Mysta_Rias,0.0044
Lize_Helesta,Vox_Akuma,0.0051
Lize_Helesta,luca_kaneshiro,0.0056
Lize_Helesta,shu_yamino,0.0051
Lize_Helesta,alban_knox,0.0068
Lize_Helesta,Yugo_Asuma,0.0078
Lize_Helesta,Fulgur_Ovid,0.0089
Lize_Helesta,sonny_brisko,0.0063
Lize_Helesta,uki_violeta,0.0059
Lize_Helesta,KyoKanek0,0.0048
Lize_Helesta,MariaMari0nette,0.0079
Lize_Helesta,AsterArcadia,0.0057
Lize_Helesta,AiaAmare,0.0095
Lize_Helesta,RenZott0,0.0049
Lize_Helesta,ScarleYonaguni,0.0088
Lize_Helesta,riku_tazumi,0.0389
Lize_Helesta,VTA_ANYCOLOR,0.0417
Lize_Helesta,Taka_Radjiman,0.0615
Lize_Helesta,ZEA_Cornelia,0.0497
Lize_Helesta,Hana_Macchia,0.0589
Lize_Helesta,Rai_Galilei,0.0447
Lize_Helesta,AmiciaMichella,0.0514
Lize_Helesta,MiyuOttavia,0.0477
Lize_Helesta,RiksaDhirendra,0.0487
Lize_Helesta,Azura_Cecillia,0.0389
Lize_Helesta,Nara_Haramaung,0.0533
Lize_Helesta,LaylaAlstro2434,0.058
Lize_Helesta,Etna_Crimson,0.0478
Lize_Helesta,bobon_pranaja,0.0582
Lize_Helesta,SiskaLeontyne,0.0508
Lize_Helesta,NagisaArcinia,0.0488
Lize_Helesta,DeremKado,0.0513
Lize_Helesta,RezaAvanluna,0.0583
Lize_Helesta,HyonaElatiora,0.0539
Lize_Helesta,Xia_Ekavira,0.0533
Lize_Helesta,MikaMelatika,0.0199
Lize_Helesta,Wiffy2434,0.004
Lize_Helesta,YuyaShin2434,0.0069
Lize_Helesta,SuhaMin2434,0.0415
Lize_Helesta,Gaon2434,0.0621
Lize_Helesta,KaenVtuber,0.0029
Lize_Helesta,LOROU_vtuber,0.0026
Lize_Helesta,HanChiho2434,0.0158
Lize_Helesta,VtuberHakuRen,0.0043
Lize_Helesta,NagiSo2434,0.0872
Lize_Helesta,AraChae2434,0.0078
Lize_Helesta,SiuLee2434,0.0091
Lize_Helesta,BoraNun2434,0.0229
Lize_Helesta,RayAkira2434,0.0703
Lize_Helesta,RohaLee2434,0.0726
Lize_Helesta,NariYang2434,0.1454
Lize_Helesta,HariRyu2434,0.0692
Lize_Helesta,KiruShin2434,0.0079
Lize_Helesta,JiyuOh2434,0.087
Lize_Helesta,Seffyna2434,0.1147
Lize_Helesta,SongMia2434,0.0092
Lize_Helesta,BanHada2434,0.0726
Lize_Helesta,KoYami2434,0.0093
Lize_Helesta,HaYun2434,0.1335
Lize_Helesta,NaSera2434,0.0874
Lize_Helesta,LeeOn2434,0.0069
333akina,manami_aizono,0.0702
333akina,lulu_suzuhara,0.01
333akina,MahiroYukishiro,0.072
333akina,Ex_Albio,0.145
333akina,Levi_E_2434,0.088
333akina,Hayama_Marin,0.0625
333akina,Nui_Sociere,0.078
333akina,Hakase_Fuyuki,0.1118
333akina,H_KAGAMI2434,0.444
333akina,rena_yorumi,0.155
333akina,ars_almal,0.0907
333akina,AibaUiha,0.2012
333akina,amamiya_kokoro,0.1884
333akina,Eli_Conifer,0.0836
333akina,ratna_petit,0.1243
333akina,SouHayase,0.0985
333akina,sukosuko_sukoya,0.1863
333akina,ShellinBurgundy,0.1171
333akina,FumiVirtual,0.0831
333akina,Sara_Hoshikawa,0.2485
333akina,Karuta_Yamagami,0.0762
333akina,emma_august_,0.0645
333akina,Luis_Cammy,0.0645
333akina,matsukai_mao,0.0765
333akina,Fuwa_Minato,0.4534
333akina,Tomoe_Shirayuki,0.1187
333akina,Gwelu_os_gar,0.1877
333akina,mashiro2434,0.1076
333akina,Naraka_2434,0.114
333akina,kurusu72me,0.0711
333akina,furen_2434,0.1307
333akina,honmono_ibrahim,0.3551
333akina,kei_nagao2434,0.3508
333akina,1O46V,0.2714
333akina,Kaida_Haru,0.4681
333akina,kirame_2434,0.0679
333akina,meiro_oO,0.0022
333akina,Akane_Asahina__,0.0588
333akina,Suo_Sango,0.1203
333akina,kohaku_todo,0.0505
333akina,Hisui_Kitakoji,0.0759
333akina,Chigusa_24zono,0.1263
333akina,AXIA_96NE,0.237
333akina,Lauren_iroas,0.2106
333akina,Leos_Vincent,0.22
333akina,oliverD_23,0.1954
333akina,Lain_Paterson,0.1534
333akina,Muyu_Amagase,0.0756
333akina,ponto_nei,0.0948
333akina,Yotsuha_Umise,0.1221
333akina,1000000lome,0.1007
333akina,KNTFR2434,0.1273
333akina,watarai_hibari,0.1547
333akina,Shikinagi_2434,0.1652
333akina,SerAph_DazZ,0.1544
333akina,EliraPendora,0.0209
333akina,PomuRainpuff,0.0269
333akina,FinanaRyugu,0.0328
333akina,Selen_Tatsuki,0.0161
333akina,Rosemi_Lovelock,0.0291
333akina,Petra_Gurin,0.0267
333akina,EnnaAlouette,0.0162
333akina,NinaKosaka,0.0219
333akina,ReimuEndou,0.0293
333akina,MillieParfait,0.0212
333akina,ike_eveland,0.0054
333akina,Mysta_Rias,0.0054
333akina,Vox_Akuma,0.0051
333akina,luca_kaneshiro,0.0064
333akina,shu_yamino,0.0068
333akina,alban_knox,0.0092
333akina,Yugo_Asuma,0.0078
333akina,Fulgur_Ovid,0.013
333akina,sonny_brisko,0.0074
333akina,uki_violeta,0.0061
333akina,KyoKanek0,0.0047
333akina,MariaMari0nette,0.0083
333akina,AsterArcadia,0.0059
333akina,AiaAmare,0.0149
333akina,RenZott0,0.0041
333akina,ScarleYonaguni,0.0133
333akina,riku_tazumi,0.0162
333akina,VTA_ANYCOLOR,0.0173
333akina,Taka_Radjiman,0.032
333akina,ZEA_Cornelia,0.0189
333akina,Hana_Macchia,0.0248
333akina,Rai_Galilei,0.019
333akina,AmiciaMichella,0.0212
333akina,MiyuOttavia,0.0189
333akina,RiksaDhirendra,0.0214
333akina,Azura_Cecillia,0.0141
333akina,Nara_Haramaung,0.0225
333akina,LaylaAlstro2434,0.031
333akina,Etna_Crimson,0.0199
333akina,bobon_pranaja,0.0443
333akina,SiskaLeontyne,0.0208
333akina,NagisaArcinia,0.0184
333akina,DeremKado,0.0203
333akina,RezaAvanluna,0.03
333akina,HyonaElatiora,0.0226
333akina,Xia_Ekavira,0.0219
333akina,MikaMelatika,0.0438
333akina,Wiffy2434,0.0016
333akina,YuyaShin2434,0.0026
333akina,SuhaMin2434,0.0771
333akina,Gaon2434,0.027
333akina,KaenVtuber,0.0009
333akina,LOROU_vtuber,0.0008
333akina,HanChiho2434,0.009
333akina,VtuberHakuRen,0.0018
333akina,NagiSo2434,0.0321
333akina,AraChae2434,0.0029
333akina,SiuLee2434,0.0032
333akina,BoraNun2434,0.011
333akina,RayAkira2434,0.0288
333akina,RohaLee2434,0.0282
333akina,NariYang2434,0.0559
333akina,HariRyu2434,0.0287
333akina,KiruShin2434,0.0027
333akina,JiyuOh2434,0.0375
333akina,Seffyna2434,0.0516
333akina,SongMia2434,0.0029
333akina,BanHada2434,0.0417
333akina,KoYami2434,0.0024
333akina,HaYun2434,0.0737
333akina,NaSera2434,0.0374
333akina,LeeOn2434,0.002
manami_aizono,lulu_suzuhara,0.103
manami_aizono,MahiroYukishiro,0.5063
manami_aizono,Ex_Albio,0.2763
manami_aizono,Levi_E_2434,0.4589
manami_aizono,Hayama_Marin,0.5612
manami_aizono,Nui_Sociere,0.3799
manami_aizono,Hakase_Fuyuki,0.333
manami_aizono,H_KAGAMI2434,0.081
manami_aizono,rena_yorumi,0.2394
manami_aizono,ars_almal,0.1755
manami_aizono,AibaUiha,0.1911
manami_aizono,amamiya_kokoro,0.1268
manami_aizono,Eli_Conifer,0.4861
manami_aizono,ratna_petit,0.1481
manami_aizono,SouHayase,0.4077
manami_aizono,sukosuko_sukoya,0.1672
manami_aizono,ShellinBurgundy,0.282
manami_aizono,FumiVirtual,0.4852
manami_aizono,Sara_Hoshikawa,0.0782
manami_aizono,Karuta_Yamagami,0.4705
manami_aizono,emma_august_,0.5677
manami_aizono,Luis_Cammy,0.5419
manami_aizono,matsukai_mao,0.5489
manami_aizono,Fuwa_Minato,0.0513
manami_aizono,Tomoe_Shirayuki,0.3109
manami_aizono,Gwelu_os_gar,0.1868
manami_aizono,mashiro2434,0.2687
manami_aizono,Naraka_2434,0.1941
manami_aizono,kurusu72me,0.4556
manami_aizono,furen_2434,0.2374
manami_aizono,honmono_ibrahim,0.1029
manami_aizono,kei_nagao2434,0.0897
manami_aizono,1O46V,0.1147
manami_aizono,Kaida_Haru,0.0671
manami_aizono,kirame_2434,0.5343
manami_aizono,meiro_oO,0.0237
manami_aizono,Akane_Asahina__,0.5585
manami_aizono,Suo_Sango,0.2245
manami_aizono,kohaku_todo,0.5002
manami_aizono,Hisui_Kitakoji,0.3457
manami_aizono,Chigusa_24zono,0.2208
manami_aizono,AXIA_96NE,0.1419
manami_aizono,Lauren_iroas,0.1368
manami_aizono,Leos_Vincent,0.116
manami_aizono,oliverD_23,0.1187
manami_aizono,Lain_Paterson,0.1701
manami_aizono,Muyu_Amagase,0.3333
manami_aizono,ponto_nei,0.2273
manami_aizono,Yotsuha_Umise,0.1714
manami_aizono,1000000lome,0.0305
manami_aizono,KNTFR2434,0.1159
manami_aizono,watarai_hibari,0.0874
manami_aizono,Shikinagi_2434,0.0853
manami_aizono,SerAph_DazZ,0.0784
manami_aizono,EliraPendora,0.0174
manami_aizono,PomuRainpuff,0.0152
manami_aizono,FinanaRyugu,0.0154
manami_aizono,Selen_Tatsuki,0.0155
manami_aizono,Rosemi_Lovelock,0.0184
manami_aizono,Petra_Gurin,0.0188
manami_aizono,EnnaAlouette,0.0139
manami_aizono,NinaKosaka,0.0163
manami_aizono,ReimuEndou,0.0181
manami_aizono,MillieParfait,0.0155
manami_aizono,ike_eveland,0.0057
manami_aizono,Mysta_Rias,0.0052
manami_aizono,Vox_Akuma,0.0063
manami_aizono,luca_kaneshiro,0.0059
manami_aizono,shu_yamino,0.0049
manami_aizono,alban_knox,0.0078
manami_aizono,Yugo_Asuma,0.0113
manami_aizono,Fulgur_Ovid,0.0099
manami_aizono,sonny_brisko,0.0066
manami_aizono,uki_violeta,0.0068
manami_aizono,KyoKanek0,0.0067
manami_aizono,MariaMari0nette,0.0093
manami_aizono,AsterArcadia,0.0077
manami_aizono,AiaAmare,0.0123
manami_aizono,RenZott0,0.0065
manami_aizono,ScarleYonaguni,0.0115
manami_aizono,riku_tazumi,0.1027
manami_aizono,VTA_ANYCOLOR,0.1059
manami_aizono,Taka_Radjiman,0.1282
manami_aizono,ZEA_Cornelia,0.1552
manami_aizono,Hana_Macchia,0.1669
manami_aizono,Rai_Galilei,0.1389
manami_aizono,AmiciaMichella,0.1564
manami_aizono,MiyuOttavia,0.1453
manami_aizono,RiksaDhirendra,0.1529
manami_aizono,Azura_Cecillia,0.1242
manami_aizono,Nara_Haramaung,0.162
manami_aizono,LaylaAlstro2434,0.1237
manami_aizono,Etna_Crimson,0.144
manami_aizono,bobon_pranaja,0.065
manami_aizono,SiskaLeontyne,0.1471
manami_aizono,NagisaArcinia,0.1486
manami_aizono,DeremKado,0.1549
manami_aizono,RezaAvanluna,0.1514
manami_aizono,HyonaElatiora,0.1546
manami_aizono,Xia_Ekavira,0.1564
manami_aizono,MikaMelatika,0.0215
manami_aizono,Wiffy2434,0.0149
manami_aizono,YuyaShin2434,0.0237
manami_aizono,SuhaMin2434,0.0412
manami_aizono,Gaon2434,0.1879
manami_aizono,KaenVtuber,0.0088
manami_aizono,LOROU_vtuber,0.0089
manami_aizono,HanChiho2434,0.0473
manami_aizono,VtuberHakuRen,0.0146
manami_aizono,NagiSo2434,0.2443
manami_aizono,AraChae2434,0.0251
manami_aizono,SiuLee2434,0.0271
manami_aizono,BoraNun2434,0.0511
manami_aizono,RayAkira2434,0.2054
manami_aizono,RohaLee2434,0.2258
manami_aizono,NariYang2434,0.2106
manami_aizono,HariRyu2434,0.2065
manami_aizono,KiruShin2434,0.024
manami_aizono,JiyuOh2434,0.2359
manami_aizono,Seffyna2434,0.1771
manami_aizono,SongMia2434,0.0314
manami_aizono,BanHada2434,0.1637
manami_aizono,KoYami2434,0.0267
manami_aizono,HaYun2434,0.1637
manami_aizono,NaSera2434,0.2419
manami_aizono,LeeOn2434,0.02
lulu_suzuhara,MahiroYukishiro,0.0782
lulu_suzuhara,Ex_Albio,0.0426
lulu_suzuhara,Levi_E_2434,0.069
lulu_suzuhara,Hayama_Marin,0.0968
lulu_suzuhara,Nui_Sociere,0.0571
lulu_suzuhara,Hakase_Fuyuki,0.0495
lulu_suzuhara,H_KAGAMI2434,0.0132
lulu_suzuhara,rena_yorumi,0.0376
lulu_suzuhara,ars_almal,0.0402
lulu_suzuhara,AibaUiha,0.0302
lulu_suzuhara,amamiya_kokoro,0.0214
lulu_suzuhara,Eli_Conifer,0.0744
lulu_suzuhara,ratna_petit,0.0234
lulu_suzuhara,SouHayase,0.0586
lulu_suzuhara,sukosuko_sukoya,0.0253
lulu_suzuhara,ShellinBurgundy,0.0414
lulu_suzuhara,FumiVirtual,0.072
lulu_suzuhara,Sara_Hoshikawa,0.012
lulu_suzuhara,Karuta_Yamagami,0.0721
lulu_suzuhara,emma_august_,0.1138
lulu_suzuhara,Luis_Cammy,0.0852
lulu_suzuhara,matsukai_mao,0.0904
lulu_suzuhara,Fuwa_Minato,0.0077
lulu_suzuhara,Tomoe_Shirayuki,0.0458
lulu_suzuhara,Gwelu_os_gar,0.0284
lulu_suzuhara,mashiro2434,0.0402
lulu_suzuhara,Naraka_2434,0.0296
lulu_suzuhara,kurusu72me,0.0692
lulu_suzuhara,furen_2434,0.0363
lulu_suzuhara,honmono_ibrahim,0.0164
lulu_suzuhara,kei_nagao2434,0.014
lulu_suzuhara,1O46V,0.0182
lulu_suzuhara,Kaida_Haru,0.0099
lulu_suzuhara,kirame_2434,0.0857
lulu_suzuhara,meiro_oO,0.0868
lulu_suzuhara,Akane_Asahina__,0.0971
lulu_suzuhara,Suo_Sango,0.0343
lulu_suzuhara,kohaku_todo,0.1233
lulu_suzuhara,Hisui_Kitakoji,0.0507
lulu_suzuhara,Chigusa_24zono,0.0346
lulu_suzuhara,AXIA_96NE,0.0214
lulu_suzuhara,Lauren_iroas,0.0212
lulu_suzuhara,Leos_Vincent,0.0208
lulu_suzuhara,oliverD_23,0.0177
lulu_suzuhara,Lain_Paterson,0.029
lulu_suzuhara,Muyu_Amagase,0.0574
lulu_suzuhara,ponto_nei,0.0377
lulu_suzuhara,Yotsuha_Umise,0.0294
lulu_suzuhara,1000000lome,0.0051
lulu_suzuhara,KNTFR2434,0.0255
lulu_suzuhara,watarai_hibari,0.0187
lulu_suzuhara,Shikinagi_2434,0.0187
lulu_suzuhara,SerAph_DazZ,0.0181
lulu_suzuhara,EliraPendora,0.0068
lulu_suzuhara,PomuRainpuff,0.0061
lulu_suzuhara,FinanaRyugu,0.0061
lulu_suzuhara,Selen_Tatsuki,0.0059
lulu_suzuhara,Rosemi_Lovelock,0.0076
lulu_suzuhara,Petra_Gurin,0.0077
lulu_suzuhara,EnnaAlouette,0.0055
lulu_suzuhara,NinaKosaka,0.0056
lulu_suzuhara,ReimuEndou,0.006
lulu_suzuhara,MillieParfait,0.0057
lulu_suzuhara,ike_eveland,0.002
lulu_suzuhara,Mysta_Rias,0.0014
lulu_suzuhara,Vox_Akuma,0.0021
lulu_suzuhara,luca_kaneshiro,0.0024
lulu_suzuhara,shu_yamino,0.0023
lulu_suzuhara,alban_knox,0.0028
lulu_suzuhara,Yugo_Asuma,0.0041
lulu_suzuhara,Fulgur_Ovid,0.0042
lulu_suzuhara,sonny_brisko,0.0025
lulu_suzuhara,uki_violeta,0.0025
lulu_suzuhara,KyoKanek0,0.0042
lulu_suzuhara,MariaMari0nette,0.0054
lulu_suzuhara,AsterArcadia,0.0048
lulu_suzuhara,AiaAmare,0.0061
lulu_suzuhara,RenZott0,0.0036
lulu_suzuhara,ScarleYonaguni,0.0057
lulu_suzuhara,riku_tazumi,0.0921
lulu_suzuhara,VTA_ANYCOLOR,0.0511
lulu_suzuhara,Taka_Radjiman,0.035
lulu_suzuhara,ZEA_Cornelia,0.0763
lulu_suzuhara,Hana_Macchia,0.0617
lulu_suzuhara,Rai_Galilei,0.0859
lulu_suzuhara,AmiciaMichella,0.0647
lulu_suzuhara,MiyuOttavia,0.0836
lulu_suzuhara,RiksaDhirendra,0.0747
lulu_suzuhara,Azura_Cecillia,0.0899
lulu_suzuhara,Nara_Haramaung,0.078
lulu_suzuhara,LaylaAlstro2434,0.0385
lulu_suzuhara,Etna_Crimson,0.0721
lulu_suzuhara,bobon_pranaja,0.0166
lulu_suzuhara,SiskaLeontyne,0.0531
lulu_suzuhara,NagisaArcinia,0.0996
lulu_suzuhara,DeremKado,0.0878
lulu_suzuhara,RezaAvanluna,0.0433
lulu_suzuhara,HyonaElatiora,0.0608
lulu_suzuhara,Xia_Ekavira,0.0743
lulu_suzuhara,MikaMelatika,0.0062
lulu_suzuhara,Wiffy2434,0.0356
lulu_suzuhara,YuyaShin2434,0.0579
lulu_suzuhara,SuhaMin2434,0.0099
lulu_suzuhara,Gaon2434,0.0766
lulu_suzuhara,KaenVtuber,0.0262
lulu_suzuhara,LOROU_vtuber,0.0225
lulu_suzuhara,HanChiho2434,0.0608
lulu_suzuhara,VtuberHakuRen,0.0364
lulu_suzuhara,NagiSo2434,0.09
lulu_suzuhara,AraChae2434,0.0584
lulu_suzuhara,SiuLee2434,0.0792
lulu_suzuhara,BoraNun2434,0.0977
lulu_suzuhara,RayAkira2434,0.1073
lulu_suzuhara,RohaLee2434,0.0909
lulu_suzuhara,NariYang2434,0.0472
lulu_suzuhara,HariRyu2434,0.0982
lulu_suzuhara,KiruShin2434,0.0657
lulu_suzuhara,JiyuOh2434,0.0798
lulu_suzuhara,Seffyna2434,0.0489
lulu_suzuhara,SongMia2434,0.0943
lulu_suzuhara,BanHada2434,0.0447
lulu_suzuhara,KoYami2434,0.0652
lulu_suzuhara,HaYun2434,0.0347
lulu_suzuhara,NaSera2434,0.0733
lulu_suzuhara,LeeOn2434,0.0556
MahiroYukishiro,Ex_Albio,0.3024
MahiroYukishiro,Levi_E_2434,0.5037
MahiroYukishiro,Hayama_Marin,0.5416
MahiroYukishiro,Nui_Sociere,0.4149
MahiroYukishiro,Hakase_Fuyuki,0.385
MahiroYukishiro,H_KAGAMI2434,0.0885
MahiroYukishiro,rena_yorumi,0.268
MahiroYukishiro,ars_almal,0.1775
MahiroYukishiro,AibaUiha,0.206
MahiroYukishiro,amamiya_kokoro,0.1363
MahiroYukishiro,Eli_Conifer,0.5547
